customer_id,full_name,age,country,account_open_date,transaction_date,transaction_type,transaction_amount,account_balance,is_international
820777,Alex Smith,35,Australia,2019-05-28,2024-09-04,Online,1241.02,12340.99,False
647577,Casey Wilson,19,Spain,2023-11-07,2024-11-18,Deposit,3990.26,8393.65,False
472370,Jordan Johnson,18,France,2018-01-17,2024-09-10,ATM,2258.34,6509.25,False
987225,Morgan Anderson,64,Netherlands,2016-11-18,2024-09-04,ATM,-110.1,5888.1,False
371967,Taylor Davis,22,Netherlands,2022-09-29,2023-09-17,POS,1220.75,19445.72,False
291232,Jamie Miller,37,Netherlands,2022-03-17,2024-01-01,ATM,4644.13,15637.69,False
404119,Cameron Davis,28,Canada,2022-03-21,2024-06-27,ATM,4178.74,18883.46,False
109540,Drew Brown,59,Spain,2023-11-05,2024-10-10,Online,4900.48,11897.0,True
640652,Sam Johnson,19,Canada,2016-05-03,2024-06-07,Deposit,2953.96,11167.5,True
497827,Jamie Thomas,20,Canada,2023-04-07,2023-01-16,POS,861.31,3460.07,True
651951,Sam Jones,40,Australia,2018-09-09,2023-05-09,ATM,395.48,3904.25,False
151991,Alex Miller,72,Netherlands,2024-06-14,2024-07-28,Deposit,528.03,17092.43,True
288751,Morgan Wilson,29,Canada,2023-09-09,2023-04-19,Transfer,-391.12,11347.17,True
466326,Jamie Williams,37,Australia,2016-05-08,2024-06-16,Online,1648.75,8465.65,False
786337,Riley Johnson,22,UK,2019-07-26,2024-10-31,ATM,552.85,16629.59,True
718992,Riley Anderson,54,Australia,2019-06-26,2023-09-26,ATM,1764.11,6769.86,True
149115,Riley Smith,55,UK,2015-01-19,2023-06-11,ATM,4642.47,24165.52,True
453151,Sam Jones,47,USA,2024-08-26,2023-09-17,Deposit,1867.97,8829.84,True
843583,Morgan Johnson,26,UK,2024-09-23,2023-04-12,Online,4328.91,11141.4,False
291962,Jamie Johnson,51,UK,2021-09-10,2024-05-20,Online,2830.28,9137.33,True
821747,Morgan Thomas,70,Italy,2017-09-27,2024-07-24,Deposit,859.22,3389.24,True
249143,Alex Smith,61,Canada,2024-03-04,2023-09-04,POS,1457.2,3768.83,False
814635,Riley Williams,52,Germany,2017-04-30,2024-10-01,Online,-38.44,12958.85,False
636226,Taylor Thomas,69,USA,2018-10-20,2024-06-20,Deposit,1334.04,18848.89,True
453824,Morgan Johnson,39,Canada,2018-09-16,2023-05-11,Deposit,3226.48,19057.84,False
104000,Cameron Williams,61,UK,2018-09-29,2023-12-19,ATM,-103.39,2804.65,False
825948,Drew Williams,41,Germany,2017-04-01,2023-07-15,Deposit,629.71,11586.79,True
987474,Morgan Miller,34,Australia,2016-03-30,2024-10-27,ATM,1597.93,3799.2,False
455754,Taylor Thomas,27,Netherlands,2019-06-13,2024-01-17,Transfer,4901.27,5902.63,True
351492,Alex Jones,47,Spain,2022-08-04,2024-10-06,Deposit,3816.74,16978.82,False
990123,Taylor Brown,73,UK,2023-08-03,2023-08-15,Online,3534.18,14283.71,True
599522,Cameron Jones,63,India,2023-08-14,2024-12-01,ATM,139.05,1871.32,False
591072,Taylor Johnson,40,India,2016-12-11,2024-04-20,Transfer,3795.48,4590.77,False
138304,Alex Brown,49,Netherlands,2020-12-30,2024-04-21,POS,3818.98,23615.13,True
604999,Alex Miller,34,Netherlands,2017-07-05,2023-09-22,POS,2806.06,3503.48,True
431593,Morgan Thomas,67,UK,2022-11-15,2024-01-07,POS,4946.99,13893.1,True
707274,Riley Smith,68,UK,2022-04-06,2024-04-30,ATM,1288.9,11430.82,True
251836,Taylor Jones,34,Australia,2019-02-05,2024-03-09,Deposit,4677.0,7110.87,False
208940,Alex Brown,31,Australia,2018-12-11,2024-10-07,ATM,4531.02,7995.35,True
924926,Sam Anderson,26,Italy,2015-11-01,2023-07-30,POS,-436.86,6664.06,True
365517,Jordan Johnson,57,UK,2017-01-05,2024-07-25,Deposit,1975.64,17232.99,True
767521,Jamie Wilson,19,UK,2024-10-08,2024-01-12,Transfer,4874.07,15065.01,False
721820,Riley Anderson,62,Australia,2021-05-27,2024-01-30,POS,67.17,12861.42,False
979090,Drew Johnson,42,France,2020-05-17,2024-03-25,Online,2512.82,22217.79,True
485777,Jamie Anderson,56,Australia,2020-11-19,2023-12-30,Deposit,4884.27,20267.58,True
724674,Morgan Thomas,26,France,2020-07-02,2024-04-01,ATM,2555.22,11299.01,False
651638,Alex Anderson,71,UK,2024-02-21,2024-12-25,ATM,543.98,9528.17,True
717296,Casey Wilson,39,Australia,2022-12-24,2024-12-28,Online,2702.01,15115.57,True
980729,Alex Smith,60,Italy,2023-04-04,2023-08-14,ATM,624.42,13965.19,False
649639,Jamie Davis,63,Canada,2023-04-10,2023-05-11,Online,2358.37,12422.52,False
712956,Sam Johnson,21,USA,2022-11-29,2024-08-10,POS,-92.77,12839.97,True
738873,Jamie Wilson,43,USA,2017-08-19,2024-04-20,POS,2830.15,3398.45,True
437497,Jordan Johnson,46,Australia,2023-03-09,2023-10-04,ATM,2342.34,10991.83,True
307869,Riley Thomas,62,Canada,2017-10-23,2023-06-05,Deposit,3570.89,9221.76,False
165953,Taylor Johnson,51,Germany,2020-11-02,2023-08-06,ATM,2968.85,5639.42,False
943890,Taylor Jones,40,Germany,2021-07-03,2023-07-09,POS,2522.83,4603.81,False
600328,Drew Thomas,54,India,2022-11-03,2024-02-21,Deposit,3293.78,15397.3,False
906790,Cameron Miller,28,Australia,2019-01-13,2024-11-05,Online,291.68,10811.33,True
103267,Sam Thomas,23,France,2021-11-06,2024-11-22,POS,2774.48,7920.8,True
182745,Cameron Jones,35,Spain,2020-05-01,2024-06-29,Online,446.61,9918.52,False
976020,Jamie Anderson,38,France,2022-04-30,2023-02-10,Transfer,4590.37,14485.79,True
924945,Drew Davis,59,Italy,2024-01-06,2023-11-03,Deposit,-124.16,3856.52,False
257164,Jordan Johnson,53,USA,2018-03-23,2023-12-04,POS,1867.06,14943.71,False
635626,Cameron Williams,58,Spain,2016-10-26,2023-11-10,Online,3326.89,18967.19,True
231484,Sam Wilson,55,Italy,2015-01-12,2023-03-16,Online,2019.12,17869.24,False
631831,Morgan Davis,51,Netherlands,2018-03-02,2023-10-06,Online,6.52,12095.67,False
992323,Riley Wilson,34,India,2015-10-31,2023-06-25,ATM,2543.58,12825.19,False
160692,Sam Davis,54,Germany,2024-03-18,2024-10-23,ATM,3028.98,4343.02,True
320156,Jordan Miller,42,Germany,2023-04-11,2023-09-30,Transfer,3370.86,9198.7,False
323992,Sam Miller,55,France,2024-03-25,2024-09-11,Transfer,1552.93,3509.03,False
616771,Casey Miller,29,USA,2019-10-30,2024-10-12,Online,2600.13,21880.21,True
930857,Taylor Wilson,40,UK,2022-10-01,2023-10-16,ATM,1978.78,4766.87,False
663044,Jordan Johnson,70,USA,2015-02-12,2024-12-24,Deposit,3196.31,6316.64,False
643176,Jordan Johnson,59,Italy,2017-08-01,2023-09-29,Deposit,2709.56,20512.13,False
791095,Sam Johnson,39,Italy,2021-07-18,2023-03-07,Online,2391.66,21275.83,False
933727,Riley Brown,38,Italy,2018-09-11,2024-04-27,ATM,872.38,16212.38,False
214352,Cameron Smith,44,Australia,2021-12-20,2023-09-05,Deposit,-488.9,331.34,True
969474,Drew Anderson,74,Netherlands,2021-08-08,2023-06-05,ATM,457.45,584.24,True
185999,Cameron Miller,48,UK,2017-06-09,2023-02-16,Transfer,143.86,7768.07,False
117955,Jordan Davis,23,UK,2021-10-10,2024-03-29,Online,1969.97,4923.54,True
924273,Riley Davis,44,Canada,2017-10-01,2023-07-20,Online,2867.42,3333.3,True
170640,Alex Jones,57,USA,2015-01-21,2024-10-21,ATM,671.97,10006.9,True
296582,Drew Jones,51,Netherlands,2016-02-11,2023-05-04,ATM,4664.81,23531.74,False
844086,Riley Johnson,29,Italy,2022-04-20,2023-01-01,POS,-463.25,6080.76,True
500573,Drew Anderson,62,Spain,2017-10-11,2024-10-01,Deposit,3747.66,17004.36,True
525695,Morgan Brown,74,India,2015-12-02,2023-07-10,Transfer,2938.63,16018.11,True
161476,Jamie Williams,70,USA,2020-01-13,2024-08-01,Deposit,1554.55,6651.04,True
406955,Jordan Miller,24,Australia,2023-09-24,2024-05-30,POS,-222.31,12821.15,False
267280,Cameron Miller,27,UK,2018-02-21,2024-03-17,ATM,2951.18,7276.63,True
775510,Jordan Jones,62,Germany,2021-09-12,2023-05-23,Deposit,1620.87,4148.82,True
695468,Drew Williams,34,Germany,2022-10-11,2023-07-10,Online,4649.47,18707.0,False
798646,Sam Anderson,43,India,2020-01-02,2024-06-16,Deposit,2480.95,4838.42,False
737144,Drew Thomas,38,Netherlands,2016-12-15,2023-08-15,ATM,4668.08,24606.57,True
954882,Cameron Smith,45,France,2015-02-20,2023-11-09,Deposit,712.66,4463.36,False
514568,Drew Jones,63,UK,2015-11-20,2024-09-20,POS,3491.49,15414.91,False
286141,Alex Brown,19,USA,2017-02-27,2023-10-29,Transfer,2894.87,11181.22,False
998320,Casey Jones,71,France,2015-05-21,2024-10-15,ATM,3566.75,6181.84,True
734736,Riley Miller,60,Australia,2016-04-14,2024-04-04,Online,680.67,1334.76,True
638685,Alex Brown,18,India,2017-02-25,2024-02-05,POS,3157.47,15649.84,False
278031,Taylor Thomas,68,UK,2019-12-31,2024-07-04,ATM,2239.22,18393.7,True
219180,Sam Johnson,70,Canada,2018-09-19,2024-01-28,Online,3585.54,20441.65,True
166234,Taylor Smith,53,Spain,2020-03-31,2023-07-26,Online,1298.75,11004.75,True
664242,Jordan Anderson,68,UK,2017-08-21,2023-07-29,ATM,4395.31,19966.67,True
278352,Morgan Davis,43,Germany,2023-05-14,2023-04-25,POS,-36.34,13453.32,True
179459,Sam Wilson,46,India,2016-01-08,2024-10-07,Online,3939.54,18452.21,True
509995,Riley Brown,38,Canada,2024-12-14,2023-09-08,Transfer,4237.26,14139.98,True
295004,Riley Jones,28,Italy,2021-12-16,2023-08-07,POS,3994.89,16699.78,True
566152,Riley Thomas,57,USA,2024-11-19,2024-02-11,Online,2320.0,18449.97,True
825256,Drew Johnson,28,France,2019-08-20,2024-03-18,ATM,1911.12,9929.02,True
159163,Alex Brown,53,Canada,2022-08-30,2024-08-25,ATM,4979.44,21118.42,False
575853,Taylor Thomas,66,India,2018-03-25,2023-12-20,POS,760.45,12641.59,True
151934,Alex Johnson,56,Germany,2021-05-27,2024-07-11,Online,2507.82,5909.25,False
820255,Casey Wilson,57,India,2019-07-30,2024-07-03,Online,3188.72,3779.93,True
525523,Sam Wilson,52,Italy,2023-10-21,2023-05-22,POS,3354.77,10673.57,False
940530,Drew Wilson,71,Australia,2015-04-16,2024-09-03,POS,622.14,11601.4,True
554137,Sam Jones,51,Spain,2018-12-14,2024-05-15,POS,3096.97,19909.4,True
105486,Morgan Anderson,72,Italy,2022-06-10,2024-12-02,Transfer,4001.03,6638.0,False
239407,Jordan Miller,64,Canada,2019-08-09,2024-06-30,Transfer,-224.9,15799.21,False
973332,Sam Johnson,41,USA,2015-01-02,2024-10-20,Transfer,4513.37,21787.25,False
750308,Casey Thomas,71,Australia,2022-03-21,2024-06-25,ATM,-337.73,2760.95,True
727083,Jamie Anderson,39,Spain,2022-05-15,2024-05-21,Transfer,1457.84,18504.57,True
320184,Casey Smith,22,UK,2020-11-07,2024-08-18,Transfer,-413.03,19416.9,False
766490,Morgan Davis,73,USA,2024-05-09,2023-10-08,Transfer,-75.7,14488.39,True
449652,Drew Smith,50,Italy,2015-12-16,2024-02-28,Online,4511.43,20228.35,True
861315,Alex Williams,53,Germany,2024-08-31,2023-09-27,Deposit,1451.73,21340.59,False
742612,Casey Williams,64,USA,2018-07-10,2023-06-03,Transfer,1836.24,13985.32,True
422710,Taylor Jones,37,Spain,2024-05-15,2024-09-05,POS,684.39,6911.33,False
297775,Casey Miller,36,India,2023-09-15,2024-12-27,Transfer,2784.03,19550.89,False
389336,Jordan Smith,52,India,2017-11-28,2024-10-23,Deposit,2771.42,15099.69,True
887494,Jamie Davis,69,India,2023-02-04,2023-03-24,ATM,1547.1,13212.89,True
708364,Taylor Brown,60,Italy,2021-01-15,2024-09-13,ATM,1331.69,6479.04,False
189780,Sam Anderson,34,Spain,2023-03-26,2024-03-01,Transfer,4367.3,19518.35,False
252617,Morgan Anderson,62,UK,2021-06-17,2023-10-02,POS,1608.06,3333.24,True
645977,Cameron Miller,60,France,2024-01-26,2024-12-13,POS,2214.26,20707.57,True
897606,Jordan Davis,51,Netherlands,2016-03-20,2023-10-11,Online,1058.18,7642.07,True
450605,Alex Davis,26,Netherlands,2021-06-03,2023-06-22,POS,3827.23,6469.95,True
989465,Alex Wilson,43,Germany,2017-08-09,2023-11-23,Online,1685.96,10589.05,False
633636,Jordan Miller,19,Spain,2015-02-05,2024-12-18,Online,2324.86,3270.01,True
138102,Drew Davis,70,Australia,2018-01-12,2023-03-04,POS,893.46,14617.52,True
174460,Drew Davis,26,Italy,2019-01-15,2023-03-14,POS,4932.13,22995.97,True
464778,Sam Jones,26,Italy,2019-12-04,2024-09-27,Online,1103.23,17864.76,False
189930,Jordan Davis,57,Canada,2020-01-20,2024-01-10,ATM,3739.08,6373.73,True
631089,Alex Miller,34,India,2018-11-09,2024-09-24,Transfer,1851.23,4464.03,True
727438,Taylor Thomas,18,Italy,2018-04-10,2024-05-22,ATM,634.2,16921.55,True
827627,Jamie Miller,42,USA,2018-10-31,2024-02-02,POS,3898.45,22391.11,False
279208,Jordan Davis,60,India,2019-09-05,2023-04-30,Deposit,1334.84,10602.17,True
254697,Jordan Williams,57,France,2018-10-17,2024-03-12,POS,4258.56,14288.09,True
313945,Sam Thomas,59,Germany,2022-02-19,2024-11-06,Online,4533.91,10967.32,False
331915,Sam Anderson,42,USA,2023-01-17,2024-04-09,Deposit,4229.03,22124.91,False
827952,Jordan Davis,56,USA,2020-12-28,2023-10-13,Deposit,-307.46,12626.11,False
308124,Casey Miller,52,France,2023-01-13,2023-09-22,Transfer,3830.55,9666.76,True
537477,Morgan Miller,20,Canada,2023-09-25,2023-11-16,POS,1762.37,7808.15,False
625830,Taylor Johnson,67,Italy,2018-07-24,2024-11-03,Transfer,4305.48,22140.36,True
383821,Cameron Johnson,54,Canada,2022-08-05,2024-01-11,ATM,3008.75,3380.07,False
277804,Cameron Anderson,61,Italy,2018-05-28,2023-03-30,Deposit,4085.04,10607.3,False
805703,Morgan Miller,61,Spain,2023-06-25,2024-10-15,Transfer,2246.87,13378.57,False
139081,Riley Brown,68,Spain,2016-06-04,2023-07-22,ATM,2442.64,5492.17,True
818216,Morgan Johnson,47,USA,2019-12-12,2023-11-30,POS,294.13,2226.9,False
455249,Taylor Jones,55,USA,2015-01-10,2023-08-10,POS,3811.93,20135.93,True
319930,Morgan Brown,51,UK,2017-09-10,2023-02-10,Online,1806.64,19705.29,False
905497,Drew Brown,29,France,2021-08-22,2024-12-08,ATM,2250.44,18740.21,False
617313,Jordan Brown,36,Netherlands,2019-07-15,2023-03-09,ATM,3818.04,21803.92,True
314532,Jamie Wilson,54,Spain,2019-07-19,2024-05-28,Transfer,2793.65,13900.58,True
712380,Drew Thomas,61,France,2022-06-22,2024-09-28,Deposit,606.04,16869.98,False
619332,Jamie Thomas,66,USA,2022-03-16,2024-09-13,Deposit,2746.28,10488.73,False
416837,Drew Miller,34,Canada,2021-01-08,2024-08-20,Online,1741.98,15100.71,False
389106,Riley Brown,27,USA,2016-12-20,2024-09-23,Online,2082.39,21860.22,True
128295,Jamie Johnson,74,Canada,2017-12-08,2023-05-07,Online,-344.29,4247.69,True
113807,Jamie Wilson,72,Italy,2023-10-31,2023-09-12,ATM,655.16,8514.16,True
535564,Casey Jones,66,Netherlands,2017-05-08,2024-11-25,POS,1045.71,10698.65,True
257504,Drew Smith,64,Australia,2018-08-09,2023-01-16,POS,3421.28,6267.79,True
338067,Riley Anderson,29,Australia,2019-05-23,2024-04-21,Transfer,-436.79,1275.88,False
585008,Jordan Jones,33,Australia,2015-02-19,2023-03-03,Deposit,1748.27,18359.76,True
792440,Jamie Wilson,41,Italy,2022-06-04,2024-03-07,Deposit,4582.15,24120.36,False
494540,Alex Smith,36,USA,2022-01-22,2024-10-31,Transfer,115.34,8269.37,False
977699,Riley Jones,25,UK,2023-07-29,2023-09-25,ATM,2340.33,4184.56,False
617923,Jordan Johnson,48,USA,2023-11-13,2023-02-04,POS,3825.87,5235.52,True
266981,Drew Thomas,38,Spain,2023-12-18,2024-07-29,Online,4683.92,22521.15,True
844699,Cameron Davis,34,Australia,2022-12-14,2024-05-08,POS,3607.27,12937.17,False
119870,Jamie Thomas,40,USA,2015-05-26,2024-07-15,Transfer,3463.11,9931.65,False
303196,Cameron Smith,54,India,2017-07-03,2024-04-13,POS,4045.68,13627.26,False
348683,Jamie Thomas,71,India,2023-04-29,2024-10-22,Online,1954.11,8388.36,False
334677,Morgan Miller,33,Spain,2019-01-02,2023-11-21,Deposit,3932.14,13763.95,False
126790,Drew Wilson,23,Italy,2021-04-08,2023-10-31,Transfer,-456.2,16748.97,False
743162,Cameron Brown,25,UK,2016-08-03,2023-10-03,ATM,4585.09,16471.89,False
911721,Alex Wilson,42,France,2022-06-27,2024-11-14,POS,1938.19,15861.8,True
548345,Jordan Miller,35,Italy,2019-05-04,2023-07-20,POS,2543.59,9900.54,False
849074,Jordan Anderson,42,Italy,2016-04-27,2024-03-20,ATM,901.85,15698.12,False
587462,Taylor Smith,29,USA,2023-09-15,2023-11-20,ATM,3583.92,16949.6,True
639773,Morgan Wilson,32,Australia,2018-06-03,2023-02-04,Online,-78.5,2400.78,False
930914,Jamie Anderson,43,Germany,2016-11-03,2024-04-26,POS,4299.5,15795.09,False
186188,Cameron Thomas,58,India,2016-09-22,2024-12-28,Transfer,4054.64,9263.84,False
629036,Taylor Miller,62,Australia,2022-06-01,2024-04-24,POS,688.33,16789.83,False
842129,Riley Jones,43,Canada,2016-10-23,2023-03-06,Online,3951.28,12527.44,False
764795,Sam Davis,64,Italy,2024-08-04,2023-01-08,Transfer,3824.97,23719.18,False
890141,Riley Thomas,49,Canada,2022-10-23,2023-10-28,Transfer,2977.19,4917.95,True
748249,Alex Miller,27,Canada,2021-10-02,2023-12-09,Transfer,1554.36,17183.28,True
130355,Jordan Miller,33,France,2017-09-14,2024-03-06,Online,993.24,14499.9,True
811131,Jordan Anderson,24,France,2024-08-27,2024-02-28,POS,774.81,16148.04,False
551015,Sam Jones,34,France,2023-11-06,2023-11-28,Deposit,1252.35,7472.19,True
506332,Casey Thomas,40,Netherlands,2019-03-27,2024-03-13,Transfer,4469.57,14361.45,True
256542,Taylor Miller,43,Canada,2016-10-11,2024-08-10,ATM,-72.98,15877.54,True
273416,Jordan Thomas,38,USA,2017-08-26,2023-06-23,Online,4058.79,8786.36,False
405062,Taylor Miller,39,Canada,2022-03-22,2024-07-12,Transfer,1418.9,6016.96,False
938656,Casey Davis,24,Italy,2018-01-05,2024-06-10,Online,2368.8,13434.71,True
663586,Taylor Thomas,31,France,2021-12-31,2024-10-20,ATM,3869.67,14388.59,True
601708,Jordan Jones,32,Italy,2016-03-16,2023-01-26,Transfer,4364.07,10081.09,False
966651,Cameron Davis,70,France,2024-02-08,2024-08-27,POS,1396.3,7428.01,True
161629,Riley Brown,24,Netherlands,2017-07-09,2024-02-10,Online,2040.14,7669.26,True
428184,Cameron Johnson,26,USA,2017-02-08,2023-08-20,Transfer,1779.84,17232.93,True
592734,Sam Anderson,68,Spain,2018-09-05,2024-06-16,Transfer,-427.12,12645.71,False
855195,Riley Smith,65,France,2020-01-01,2024-07-03,Online,1127.69,17792.79,False
390160,Riley Jones,25,Germany,2015-09-20,2024-05-19,ATM,2025.54,21537.45,True
648248,Taylor Williams,67,Netherlands,2019-04-27,2024-10-30,Online,1761.01,11296.88,True
920023,Riley Wilson,40,India,2024-06-07,2023-06-28,Deposit,3470.61,4897.82,False
313920,Morgan Williams,46,India,2022-05-08,2023-05-12,POS,1616.42,2673.46,True
989765,Taylor Brown,35,Germany,2023-11-13,2024-03-30,ATM,2191.57,8175.3,False
342804,Jordan Jones,48,Netherlands,2021-11-11,2023-12-14,POS,1862.85,20520.49,True
476965,Jordan Anderson,47,USA,2017-09-25,2024-06-23,POS,3573.44,14085.38,True
560857,Cameron Anderson,69,Canada,2024-03-05,2024-02-10,Online,4246.35,9754.9,False
922827,Alex Miller,56,France,2016-11-30,2023-03-17,Deposit,2425.39,10468.81,False
604492,Drew Brown,52,UK,2021-06-07,2024-08-01,Transfer,3841.88,15853.92,False
753983,Drew Davis,35,Italy,2024-11-11,2024-05-06,Deposit,1132.33,14226.03,True
515916,Taylor Brown,59,Spain,2019-05-23,2023-07-13,ATM,2477.53,5640.53,True
921052,Taylor Thomas,56,India,2018-05-26,2023-06-11,Deposit,1398.76,20941.69,False
858574,Taylor Wilson,34,Italy,2018-01-30,2023-12-13,POS,1778.11,12719.08,False
228148,Alex Davis,31,Spain,2022-02-14,2023-12-27,Transfer,3528.28,6328.48,True
906991,Riley Williams,48,Netherlands,2021-05-24,2024-08-06,Deposit,4349.14,22232.48,True
586261,Jamie Thomas,41,Spain,2018-04-05,2023-03-28,Transfer,168.22,1753.52,False
455540,Casey Wilson,52,Italy,2022-04-22,2023-09-19,Deposit,2990.52,21154.46,True
292714,Morgan Anderson,61,India,2017-10-02,2023-08-02,Transfer,2701.79,22633.45,True
831899,Morgan Jones,62,Canada,2015-02-05,2024-10-26,Deposit,151.28,14189.87,True
383876,Jamie Williams,51,France,2017-01-13,2024-12-22,ATM,665.42,16097.32,True
359747,Riley Thomas,20,Spain,2019-10-31,2024-07-26,Transfer,1210.51,8022.84,True
715650,Jamie Wilson,54,India,2015-12-19,2023-09-19,Online,418.12,19255.5,False
523570,Casey Davis,60,Germany,2020-04-06,2024-12-30,POS,840.51,11481.82,True
375987,Cameron Anderson,57,Netherlands,2015-03-14,2023-10-10,Transfer,971.8,15646.33,True
738353,Sam Brown,43,Spain,2022-05-19,2024-10-09,POS,1346.21,19835.95,True
958158,Morgan Thomas,72,Canada,2018-10-08,2024-04-11,Deposit,3621.65,23127.73,True
117640,Taylor Jones,40,Italy,2020-03-29,2024-01-15,Deposit,2645.52,19326.29,False
152528,Alex Wilson,61,Spain,2017-12-29,2023-12-28,Deposit,4924.36,11054.41,False
924845,Riley Anderson,56,France,2021-10-08,2024-03-24,Deposit,1781.05,21115.35,False
359214,Jordan Anderson,32,Netherlands,2023-05-05,2024-03-16,Deposit,3646.26,16245.84,False
939070,Jordan Jones,73,India,2016-12-08,2023-04-03,ATM,4293.08,22912.87,False
601108,Jordan Brown,66,Germany,2019-12-10,2024-09-12,POS,3234.38,16788.87,True
734421,Casey Wilson,21,Spain,2022-02-21,2024-02-28,Transfer,1765.26,7979.32,True
468501,Cameron Brown,46,Italy,2022-11-15,2023-05-22,ATM,3644.77,11108.26,True
824226,Sam Johnson,39,France,2017-08-13,2023-10-18,ATM,620.17,11674.56,True
250159,Morgan Wilson,42,Italy,2022-01-08,2024-03-07,ATM,1301.54,17122.84,False
272502,Riley Smith,30,Spain,2021-10-11,2024-11-19,ATM,2506.77,8934.62,False
255576,Sam Smith,35,USA,2024-11-19,2024-10-14,ATM,2664.75,14301.4,False
965291,Sam Anderson,50,India,2015-06-09,2024-12-01,POS,-378.22,6599.72,False
986089,Riley Williams,33,Germany,2021-01-05,2023-02-18,Transfer,4698.13,21031.94,True
111023,Sam Johnson,62,India,2022-09-24,2023-10-29,POS,3331.45,12719.34,True
645735,Riley Williams,59,Australia,2024-01-15,2023-07-09,Transfer,2226.37,3853.15,False
488043,Alex Miller,61,Canada,2019-10-02,2023-05-16,ATM,4632.2,8036.65,False
386103,Jordan Miller,19,Australia,2019-05-05,2024-07-08,ATM,1915.03,3231.01,True
166203,Taylor Brown,72,UK,2015-03-08,2024-02-08,Deposit,4892.4,14928.53,False
260775,Alex Jones,52,Netherlands,2023-05-20,2024-08-24,Online,2317.57,4533.68,True
109337,Jamie Brown,59,Germany,2021-08-25,2023-12-07,Online,128.57,2499.96,False
670715,Jamie Wilson,51,Netherlands,2015-02-27,2024-12-04,POS,3706.41,22533.27,True
614723,Drew Smith,47,France,2024-02-13,2023-11-14,POS,3233.94,20699.78,True
423673,Jordan Smith,72,USA,2015-12-08,2024-09-09,Transfer,3751.43,12847.95,False
464167,Casey Williams,30,Italy,2018-02-27,2023-12-29,Deposit,4732.93,24450.46,False
446809,Taylor Anderson,30,Netherlands,2022-08-06,2024-01-17,Transfer,3770.69,3874.4,True
730075,Drew Anderson,35,Canada,2018-04-10,2023-08-21,Deposit,2862.35,15180.54,False
787281,Sam Johnson,49,France,2022-09-18,2023-12-10,Online,4215.2,16582.12,False
395451,Casey Williams,49,Germany,2022-04-15,2024-07-02,Online,3202.86,12405.98,False
520571,Casey Johnson,52,France,2018-05-17,2024-07-06,Deposit,1744.65,9743.91,False
227016,Alex Williams,56,Canada,2021-07-29,2024-06-12,Transfer,4370.91,13533.03,False
891267,Sam Thomas,63,Italy,2019-02-03,2024-07-24,POS,720.45,9078.16,True
644447,Jamie Johnson,69,Italy,2019-12-27,2023-07-02,Deposit,3430.53,18067.33,False
597562,Jordan Wilson,46,USA,2015-04-26,2023-02-10,Deposit,4348.6,7142.17,False
802965,Drew Anderson,66,Netherlands,2024-02-18,2024-07-04,Deposit,3522.24,7555.26,False
483934,Alex Anderson,46,India,2016-10-23,2024-02-01,Transfer,3335.01,7027.32,True
992048,Drew Williams,70,Netherlands,2019-01-05,2024-12-04,POS,3639.51,8962.67,False
965184,Taylor Jones,61,India,2024-11-28,2024-05-08,Transfer,2057.8,12610.44,True
417428,Sam Smith,74,Italy,2021-11-05,2024-10-20,ATM,4307.94,6620.99,False
419187,Drew Miller,33,Australia,2020-02-12,2023-11-29,ATM,618.9,17995.47,True
790907,Morgan Thomas,73,Australia,2024-09-18,2023-05-07,Deposit,200.63,6218.12,False
983439,Sam Brown,61,Italy,2021-05-23,2024-07-11,Deposit,1070.3,4404.81,True
182844,Jordan Anderson,64,Australia,2024-03-28,2024-07-10,Deposit,2423.68,15968.54,True
651820,Riley Johnson,74,UK,2017-10-13,2023-01-01,POS,2308.09,3166.01,False
265421,Cameron Anderson,27,Spain,2015-11-07,2023-06-17,POS,4013.29,16450.66,False
222402,Cameron Anderson,47,Australia,2015-07-27,2024-09-11,Deposit,1725.13,15719.28,False
218012,Cameron Smith,42,India,2022-04-19,2023-01-19,POS,2163.89,6540.73,True
538661,Sam Wilson,56,USA,2021-10-29,2023-11-28,Online,-426.48,508.61,False
498929,Alex Davis,37,USA,2022-06-10,2024-08-06,Deposit,1753.57,9090.11,True
680466,Riley Jones,22,Germany,2016-09-24,2024-03-31,Online,3062.76,5124.79,False
673695,Alex Miller,18,Spain,2020-10-03,2023-04-19,Transfer,-414.7,2003.21,True
563556,Jordan Miller,47,Canada,2023-02-07,2023-09-25,Online,1044.85,6204.65,False
675278,Morgan Johnson,66,India,2023-06-11,2024-03-20,Transfer,643.76,6623.57,False
229473,Drew Miller,20,UK,2016-10-18,2023-08-28,Transfer,-269.08,10377.33,True
578007,Taylor Smith,62,India,2018-11-24,2023-10-28,Deposit,2135.93,15735.93,True
944573,Riley Anderson,31,Italy,2020-04-15,2024-08-24,Deposit,499.48,12395.62,False
517009,Riley Brown,73,Spain,2023-04-16,2023-04-13,Transfer,3586.95,6639.32,False
418714,Jamie Wilson,47,Italy,2022-01-06,2023-09-07,POS,4163.6,7688.11,False
326156,Taylor Brown,67,USA,2019-08-07,2024-03-28,ATM,2500.72,20088.23,True
268964,Jordan Wilson,21,UK,2024-11-22,2024-06-03,Online,4899.39,16110.6,False
625303,Alex Jones,35,USA,2015-08-25,2023-06-02,Transfer,1977.63,19389.39,True
